Mês,Código do Ativo,Sigla do Ativo,CEG do empreendimento,Cód. Parcela de Usina,Sigla da Parcela de Usina,"LIM_MIN_SAZ_MRE p,m","LIM_MAX_SAZ_MRE p,m"
2024-03-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,355.861,533.791
2024-04-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,311.836,467.754
2024-05-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,297.776,446.664
2024-06-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,265.193,397.789
2024-07-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,260.516,390.774
2024-08-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,255.598,383.398
2024-09-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,251.831,377.747
2024-10-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,269.204,403.806
2024-11-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,276.414,414.62
2024-12-01 00:00:00,98408,CGH USINA VELHA,CGH.PH.PR.033372-7.01,908565,CGH USINA VELHA,306.671,460.007
2024-01-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1943.743,2915.615
2024-02-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1913.171,2869.757
2024-03-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,2071.11,3106.664
2024-04-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1814.886,2722.33
2024-05-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1733.058,2599.586
2024-06-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1543.422,2315.134
2024-07-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1516.202,2274.304
2024-08-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1487.582,2231.374
2024-09-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1465.657,2198.485
2024-10-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1566.766,2350.15
2024-11-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1608.728,2413.092
2024-12-01 00:00:00,98605,Alto Benedito II,PCH.PH.SC.033599-1.01,913615,Alto Benedito II,1784.825,2677.237
2024-01-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,333.977,500.965
2024-02-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,328.723,493.085
2024-03-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,355.861,533.791
2024-04-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,311.836,467.754
2024-05-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,297.776,446.664
2024-06-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,265.193,397.789
2024-07-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,260.516,390.774
2024-08-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,255.598,383.398
2024-09-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,251.831,377.747
2024-10-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,269.204,403.806
2024-11-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,276.414,414.62
2024-12-01 00:00:00,98644,BERTOLDO JACOBSEN,CGH.PH.SC.037406-7.01,910128,BERTOLDO JACOBSEN,306.671,460.007
2024-01-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,3166.098,4749.146
2024-02-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,3116.3,4674.45
2024-03-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,3373.56,5060.34
2024-04-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2956.206,4434.31
2024-05-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2822.918,4234.378
2024-06-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2514.029,3771.043
2024-07-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2469.69,3704.536
2024-08-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2423.073,3634.609
2024-09-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2387.358,3581.038
2024-10-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2552.053,3828.079
2024-11-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2620.402,3930.604
2024-12-01 00:00:00,98658,PCH RUDOLF,PCH.PH.SC.031208-8.01,909394,PCH RUDOLF,2907.24,4360.86
2024-01-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,2251.002,3376.502
2024-02-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,2215.597,3323.395
2024-03-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,2398.502,3597.752
2024-04-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,2101.776,3152.664
2024-05-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,2007.011,3010.517
2024-06-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,1787.4,2681.1
2024-07-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,1755.877,2633.815
2024-08-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,1722.733,2584.099
2024-09-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,1697.341,2546.011
2024-10-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,1814.434,2721.652
2024-11-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,1863.029,2794.543
2024-12-01 00:00:00,98969,PCH PEDRAS,PCH.PH.SC.030575-8.01,909015,PCH PEDRAS,2066.962,3100.442
2024-01-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,895.057,1342.585
2024-02-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,880.979,1321.469
2024-03-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,953.706,1430.56
2024-04-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,835.721,1253.581
2024-05-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,798.04,1197.06
2024-06-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,710.717,1066.075
2024-07-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,698.182,1047.274
2024-08-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,685.004,1027.506
2024-09-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,674.907,1012.361
2024-10-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,721.466,1082.2
2024-11-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,740.789,1111.183
2024-12-01 00:00:00,99010,CGH UVAIA,CGH.PH.SC.035739-1.01,908991,CGH UVAIA,821.878,1232.818
2024-01-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,360.694,541.042
2024-02-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,355.022,532.532
2024-03-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,384.33,576.494
2024-04-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,336.783,505.175
2024-05-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,321.598,482.398
2024-06-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,286.408,429.612
2024-07-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,281.357,422.035
2024-08-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,276.046,414.07
2024-09-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,271.978,407.966
2024-10-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,290.74,436.11
2024-11-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,298.527,447.791
2024-12-01 00:00:00,99011,CGH APOLO,CGH.PH.SC.035531-3.01,910972,CGH APOLO,331.205,496.807
2024-01-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,407.451,611.177
2024-02-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,401.042,601.564
2024-03-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,434.15,651.226
2024-04-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,380.44,570.66
2024-05-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,363.287,544.931
2024-06-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,323.535,485.303
2024-07-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,317.83,476.744
2024-08-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,311.83,467.746
2024-09-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,307.234,460.85
2024-10-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,328.429,492.643
2024-11-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,337.225,505.837
2024-12-01 00:00:00,99239,CGH LUIZ DIAS,CGH.PH.MG.001344-7.02,909943,CGH LUIZ DIAS,374.138,561.208
2024-01-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,287486.988,431230.482
2024-02-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,282965.268,424447.902
2024-03-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,306324.923,459487.385
2024-04-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,268428.564,402642.846
2024-05-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,256325.754,384488.632
2024-06-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,228278.059,342417.089
2024-07-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,224252.065,336378.097
2024-08-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,220019.092,330028.638
2024-09-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,216776.136,325164.204
2024-10-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,231730.724,347596.086
2024-11-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,237936.995,356905.493
2024-12-01 00:00:00,99257,SAO MANOEL,UHE.PH.PA.031444-7.01,908948,SAO MANOEL,263982.312,395973.468
2024-01-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,4769.185,7153.777
2024-02-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,4694.173,7041.259
2024-03-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,5081.691,7622.537
2024-04-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,4453.02,6679.53
2024-05-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,4252.244,6378.366
2024-06-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,3786.954,5680.432
2024-07-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,3720.166,5580.25
2024-08-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,3649.945,5474.917
2024-09-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,3596.147,5394.221
2024-10-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,3844.232,5766.348
2024-11-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,3947.189,5920.783
2024-12-01 00:00:00,99280,PCH DORES DE GUANHAE,PCH.PH.MG.028781-4.01,908774,PCH DORES DE GUANHAE,4379.261,6568.891
2024-01-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,3112.661,4668.991
2024-02-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,3063.704,4595.556
2024-03-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,3316.622,4974.934
2024-04-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2906.313,4359.469
2024-05-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2775.274,4162.912
2024-06-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2471.598,3707.396
2024-07-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2428.008,3642.012
2024-08-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2382.177,3573.265
2024-09-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2347.065,3520.597
2024-10-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2508.981,3763.471
2024-11-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2576.177,3864.265
2024-12-01 00:00:00,99281,PCH FORTUNA II,PCH.PH.MG.028426-2.01,908768,PCH FORTUNA II,2858.173,4287.259
2024-01-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,3333.086,4999.628
2024-02-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,3280.662,4920.992
2024-03-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,3551.49,5327.236
2024-04-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,3112.125,4668.187
2024-05-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,2971.806,4457.71
2024-06-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,2646.626,3969.938
2024-07-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,2599.949,3899.923
2024-08-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,2550.872,3826.308
2024-09-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,2513.274,3769.91
2024-10-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,2686.655,4029.983
2024-11-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,2758.61,4137.914
2024-12-01 00:00:00,99282,JACARE,PCH.PH.MG.028749-0.01,908769,JACARE,3060.575,4590.863
2024-01-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,4348.374,6522.562
2024-02-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,4279.981,6419.971
2024-03-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,4633.307,6949.961
2024-04-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,4060.106,6090.16
2024-05-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,3877.046,5815.57
2024-06-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,3452.812,5179.218
2024-07-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,3391.917,5087.875
2024-08-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,3327.891,4991.837
2024-09-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,3278.84,4918.26
2024-10-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,3505.035,5257.553
2024-11-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,3598.908,5398.362
2024-12-01 00:00:00,99283,SENHORA DO PORTO,PCH.PH.MG.028735-0.01,908775,SENHORA DO PORTO,3992.855,5989.283
2024-01-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,3192.815,4789.223
2024-02-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,3142.598,4713.896
2024-03-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,3402.029,5103.043
2024-04-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2981.154,4471.73
2024-05-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2846.741,4270.111
2024-06-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2535.244,3802.866
2024-07-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2490.532,3735.798
2024-08-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2443.521,3665.281
2024-09-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2407.505,3611.257
2024-10-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2573.59,3860.384
2024-11-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2642.516,3963.774
2024-12-01 00:00:00,99288,PCH Jardim,PCH.PH.RS.030887-0.01,910212,PCH Jardim,2931.774,4397.66
2024-01-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,1082.084,1623.126
2024-02-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,1065.065,1597.597
2024-03-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,1152.989,1729.483
2024-04-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,1010.349,1515.523
2024-05-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,964.795,1447.193
2024-06-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,859.225,1288.837
2024-07-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,844.071,1266.107
2024-08-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,828.138,1242.208
2024-09-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,815.933,1223.899
2024-10-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,872.221,1308.331
2024-11-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,895.581,1343.371
2024-12-01 00:00:00,99335,CGH APARECIDA,CGH.PH.SC.035736-7.01,910172,CGH APARECIDA,993.614,1490.42
2024-01-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,12490.722,18736.082
2024-02-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,12294.262,18441.394
2024-03-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,13309.192,19963.788
2024-04-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,11662.672,17494.008
2024-05-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,11136.83,16705.244
2024-06-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,9918.215,14877.323
2024-07-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,9743.294,14614.94
2024-08-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,9559.38,14339.07
2024-09-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,9418.48,14127.72
2024-10-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,10068.226,15102.34
2024-11-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,10337.876,15506.814
2024-12-01 00:00:00,99349,Verde 08,PCH.PH.GO.030973-7.01,908888,Verde 08,11469.492,17204.238
2024-01-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,8242.541,12363.811
2024-02-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,8112.898,12169.348
2024-03-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,8782.643,13173.965
2024-04-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,7696.116,11544.174
2024-05-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,7349.117,11023.675
2024-06-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,6544.961,9817.441
2024-07-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,6429.532,9644.298
2024-08-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,6308.168,9462.252
2024-09-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,6215.19,9322.784
2024-10-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,6643.953,9965.929
2024-11-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,6821.893,10232.839
2024-12-01 00:00:00,99397,ADO POPINHAK,PCH.PH.SC.031598-2.01,908902,ADO POPINHAK,7568.638,11352.956
2024-01-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,2271.04,3406.56
2024-02-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,2235.321,3352.981
2024-03-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,2419.853,3629.779
2024-04-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,2120.486,3180.728
2024-05-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,2024.878,3037.318
2024-06-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,1803.312,2704.968
2024-07-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,1771.508,2657.262
2024-08-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,1738.069,2607.103
2024-09-01 00:00:00,99398,GARCA BRANCA,PCH.PH.SC.031059-0.01,908899,GARCA BRANCA,1712.451,2568.677
